n-votes,n-comments,n-visitors,n-voters,n-commenters
3082,64,163,3082,64
3083,64,163,3083,64
3084,64,163,3084,64
3085,64,163,3085,64
3086,64,163,3086,64
3087,64,163,3087,64
3088,64,163,3088,64
3089,64,163,3089,64
3090,64,163,3090,64
3091,64,163,3091,64
3092,64,163,3092,64
3093,64,163,3093,64
3094,64,163,3094,64
3095,64,163,3095,64
3096,64,163,3096,64
3097,64,163,3097,64
3098,64,163,3098,64
3099,64,163,3099,64
3100,64,163,3100,64
3101,64,163,3101,64
3102,64,163,3102,64
3103,64,163,3103,64
3104,64,163,3104,64
3105,64,163,3105,64
3106,64,163,3106,64
3107,64,163,3107,64
3108,64,163,3108,64
3109,64,163,3109,64
3110,64,163,3110,64
3111,64,163,3111,64
3112,64,163,3112,64
3113,64,163,3113,64
3114,64,163,3114,64
3115,64,163,3115,64
3116,64,163,3116,64
3117,64,163,3117,64
3118,64,163,3118,64
3119,64,163,3119,64
3120,64,163,3120,64
3121,64,163,3121,64
3122,64,163,3122,64
3123,64,163,3123,64
3124,64,163,3124,64
3125,64,163,3125,64
3126,64,163,3126,64
3127,64,163,3127,64
3128,64,163,3128,64
3129,64,163,3129,64
3130,64,163,3130,64
3131,64,163,3131,64
3132,64,163,3132,64
3132,64,164,3132,64
3133,64,164,3133,64
3134,64,164,3134,64
3135,64,164,3135,64
3136,64,164,3136,64
3137,64,164,3137,64
3138,64,164,3138,64
3139,64,164,3139,64
3140,64,164,3140,64
3141,64,164,3141,64
3142,64,164,3142,64
3143,64,164,3143,64
3144,64,164,3144,64
3145,64,164,3145,64
3146,64,164,3146,64
3146,64,165,3146,64
3147,64,165,3147,64
3148,64,165,3148,64
3149,64,165,3149,64
3150,64,165,3150,64
3151,64,165,3151,64
3152,64,165,3152,64
3153,64,165,3153,64
3154,64,165,3154,64
3155,64,165,3155,64
3156,64,165,3156,64
3157,64,165,3157,64
3158,64,165,3158,64
3159,64,165,3159,64
3160,64,165,3160,64
3161,64,165,3161,64
3162,64,165,3162,64
3163,64,165,3163,64
3163,64,166,3163,64
3164,64,166,3164,64
3164,64,167,3164,64
3165,64,167,3165,64
3166,64,167,3166,64
3167,64,167,3167,64
3168,64,167,3168,64
3169,64,167,3169,64
3170,64,167,3170,64
3171,64,167,3171,64
3172,64,167,3172,64
3173,64,167,3173,64
3174,64,167,3174,64
3175,64,167,3175,64
3176,64,167,3176,64
3177,64,167,3177,64
3178,64,167,3178,64
3179,64,167,3179,64
3180,64,167,3180,64
3181,64,167,3181,64
3182,64,167,3182,64
3183,64,167,3183,64
3184,64,167,3184,64
3185,64,167,3185,64
3186,64,167,3186,64
3187,64,167,3187,64
3188,64,167,3188,64
3189,64,167,3189,64
3190,64,167,3190,64
3191,64,167,3191,64
3192,64,167,3192,64
3193,64,167,3193,64
3194,64,167,3194,64
3195,64,167,3195,64
3196,64,167,3196,64
3197,64,167,3197,64
3198,64,167,3198,64
3199,64,167,3199,64
3200,64,167,3200,64
3201,64,167,3201,64
3202,64,167,3202,64
3203,64,167,3203,64
3204,64,167,3204,64
3205,64,167,3205,64
3205,64,168,3205,64
3206,64,168,3206,64
3207,64,168,3207,64
3208,64,168,3208,64
3209,64,168,3209,64
3210,64,168,3210,64
3211,64,168,3211,64
3212,64,168,3212,64
3213,64,168,3213,64
3214,64,168,3214,64
3215,64,168,3215,64
3216,64,168,3216,64
3217,64,168,3217,64
3218,64,168,3218,64
3219,64,168,3219,64
3220,64,168,3220,64
3221,64,168,3221,64
3222,64,168,3222,64
3223,64,168,3223,64
3224,64,168,3224,64
3225,64,168,3225,64
3226,64,168,3226,64
3227,64,168,3227,64
3228,64,168,3228,64
3229,64,168,3229,64
3230,64,168,3230,64
3231,64,168,3231,64
3232,64,168,3232,64
3233,64,168,3233,64
3234,64,168,3234,64
3235,64,168,3235,64
3236,64,168,3236,64
3237,64,168,3237,64
3238,64,168,3238,64
3239,64,168,3239,64
3240,64,168,3240,64
3241,64,168,3241,64
3242,64,168,3242,64
3243,64,168,3243,64
3244,64,168,3244,64
3245,64,168,3245,64
3246,64,168,3246,64
3247,64,168,3247,64
3248,64,168,3248,64
3249,64,168,3249,64
3250,64,168,3250,64
3251,64,168,3251,64
3252,64,168,3252,64
3253,64,168,3253,64
3254,64,168,3254,64
3255,64,168,3255,64
3256,64,168,3256,64
3257,64,168,3257,64
3258,64,168,3258,64
3259,64,168,3259,64
3260,64,168,3260,64
3261,64,168,3261,64
3262,64,168,3262,64
3262,64,169,3262,64
3263,64,169,3263,64
3264,64,169,3264,64
3265,64,169,3265,64
3266,64,169,3266,64
3267,64,169,3267,64
3268,64,169,3268,64
3269,64,169,3269,64
3270,64,169,3270,64
3271,64,169,3271,64
3272,64,169,3272,64
3273,64,169,3273,64
3274,64,169,3274,64
3275,64,169,3275,64
3276,64,169,3276,64
3277,64,169,3277,64
3278,64,169,3278,64
3279,64,169,3279,64
3280,64,169,3280,64
3281,64,169,3281,64
3282,64,169,3282,64
3283,64,169,3283,64
3284,64,169,3284,64
3285,64,169,3285,64
3286,64,169,3286,64
3287,64,169,3287,64
3288,64,169,3288,64
3289,64,169,3289,64
3290,64,169,3290,64
3291,64,169,3291,64
3292,64,169,3292,64
3293,64,169,3293,64
3294,64,169,3294,64
3295,64,169,3295,64
3296,64,169,3296,64
3297,64,169,3297,64
3298,64,169,3298,64
3299,64,169,3299,64
3300,64,169,3300,64
3301,64,169,3301,64
3302,64,169,3302,64
3303,64,169,3303,64
3304,64,169,3304,64
3305,64,169,3305,64
3306,64,169,3306,64
3307,64,169,3307,64
3308,64,169,3308,64
3309,64,169,3309,64
3310,64,169,3310,64
3311,64,169,3311,64
3312,64,169,3312,64
3313,64,169,3313,64
3313,64,170,3313,64
3314,64,170,3314,64
3315,64,170,3315,64
3316,64,170,3316,64
3317,64,170,3317,64
3318,64,170,3318,64
3319,64,170,3319,64
3320,64,170,3320,64
3321,64,170,3321,64
3322,64,170,3322,64
3323,64,170,3323,64
3324,64,170,3324,64
3325,64,170,3325,64
3326,64,170,3326,64
3327,64,170,3327,64
3328,64,170,3328,64
3329,64,170,3329,64
3330,64,170,3330,64
3331,64,170,3331,64
3332,64,170,3332,64
3333,64,170,3333,64
3334,64,170,3334,64
3335,64,170,3335,64
3336,64,170,3336,64
3337,64,170,3337,64
3338,64,170,3338,64
3339,64,170,3339,64
3340,64,170,3340,64
3341,64,170,3341,64
3342,64,170,3342,64
3343,64,170,3343,64
3344,64,170,3344,64
3345,64,170,3345,64
3346,64,170,3346,64
3347,64,170,3347,64
3348,64,170,3348,64
3349,64,170,3349,64
3350,64,170,3350,64
3351,64,170,3351,64
3352,64,170,3352,64
3353,64,170,3353,64
3354,64,170,3354,64
3355,64,170,3355,64
3356,64,170,3356,64
3357,64,170,3357,64
3358,64,170,3358,64
3359,64,170,3359,64
3360,64,170,3360,64
3361,64,170,3361,64
3362,64,170,3362,64
3363,64,170,3363,64
3364,64,170,3364,64
3365,64,170,3365,64
3366,64,170,3366,64
3367,64,170,3367,64
3368,64,170,3368,64
3369,64,170,3369,64
3370,64,170,3370,64
3371,64,170,3371,64
3372,64,170,3372,64
3373,64,170,3373,64
3374,64,170,3374,64
3375,64,170,3375,64
3376,64,170,3376,64
3377,64,170,3377,64
3378,64,170,3378,64
3379,64,170,3379,64
3380,64,170,3380,64
3381,64,170,3381,64
3382,64,170,3382,64
3383,64,170,3383,64
3384,64,170,3384,64
3385,64,170,3385,64
3386,64,170,3386,64
3387,64,170,3387,64
3388,64,170,3388,64
3389,64,170,3389,64
3390,64,170,3390,64
3391,64,170,3391,64
3392,64,170,3392,64
3393,64,170,3393,64
3394,64,170,3394,64
3395,64,170,3395,64
3396,64,170,3396,64
3397,64,170,3397,64
3398,64,170,3398,64
3399,64,170,3399,64
3400,64,170,3400,64
3401,64,170,3401,64
3402,64,170,3402,64
3403,64,170,3403,64
3404,64,170,3404,64
3405,64,170,3405,64
3406,64,170,3406,64
3407,64,170,3407,64
3408,64,170,3408,64
3409,64,170,3409,64
3410,64,170,3410,64
3411,64,170,3411,64
3412,64,170,3412,64
3413,64,170,3413,64
3414,64,170,3414,64
3415,64,170,3415,64
3416,64,170,3416,64
3416,65,170,3416,65
3417,65,170,3417,65
3418,65,170,3418,65
3419,65,170,3419,65
3420,65,170,3420,65
3421,65,170,3421,65
3422,65,170,3422,65
3423,65,170,3423,65
3424,65,170,3424,65
3425,65,170,3425,65
3426,65,170,3426,65
3427,65,170,3427,65
3428,65,170,3428,65
3429,65,170,3429,65
3430,65,170,3430,65
3431,65,170,3431,65
3432,65,170,3432,65
3433,65,170,3433,65
3434,65,170,3434,65
3435,65,170,3435,65
3436,65,170,3436,65
3437,65,170,3437,65
3438,65,170,3438,65
3439,65,170,3439,65
3440,65,170,3440,65
3441,65,170,3441,65
3442,65,170,3442,65
3443,65,170,3443,65
3443,66,170,3443,66
3444,66,170,3444,66
3445,66,170,3445,66
3446,66,170,3446,66
3447,66,170,3447,66
3447,66,171,3447,66
3448,66,171,3448,66
3449,66,171,3449,66
3450,66,171,3450,66
3451,66,171,3451,66
3452,66,171,3452,66
3453,66,171,3453,66
3454,66,171,3454,66
3455,66,171,3455,66
3456,66,171,3456,66
3457,66,171,3457,66
3458,66,171,3458,66
3459,66,171,3459,66
3460,66,171,3460,66
3461,66,171,3461,66
3462,66,171,3462,66
3463,66,171,3463,66
3464,66,171,3464,66
3465,66,171,3465,66
3466,66,171,3466,66
3467,66,171,3467,66
3468,66,171,3468,66
3469,66,171,3469,66
3470,66,171,3470,66
3471,66,171,3471,66
3472,66,171,3472,66
3473,66,171,3473,66
3474,66,171,3474,66
3475,66,171,3475,66
3476,66,171,3476,66
3477,66,171,3477,66
3478,66,171,3478,66
3479,66,171,3479,66
3480,66,171,3480,66
3481,66,171,3481,66
3482,66,171,3482,66
3483,66,171,3483,66
3484,66,171,3484,66
3485,66,171,3485,66
3486,66,171,3486,66
3487,66,171,3487,66
3488,66,171,3488,66
3489,66,171,3489,66
3490,66,171,3490,66
3491,66,171,3491,66
3492,66,171,3492,66
3493,66,171,3493,66
3494,66,171,3494,66
3495,66,171,3495,66
3496,66,171,3496,66
3497,66,171,3497,66
3498,66,171,3498,66
3499,66,171,3499,66
3500,66,171,3500,66
3501,66,171,3501,66
3502,66,171,3502,66
3503,66,171,3503,66
3504,66,171,3504,66
3505,66,171,3505,66
3506,66,171,3506,66
3507,66,171,3507,66
3508,66,171,3508,66
3509,66,171,3509,66
3510,66,171,3510,66
3510,67,171,3510,67
3511,67,171,3511,67
3511,68,171,3511,68
3512,68,171,3512,68
3512,69,171,3512,69
3513,69,171,3513,69
3513,70,171,3513,70
3514,70,171,3514,70
3514,71,171,3514,71
3515,71,171,3515,71
3515,72,171,3515,72
3516,72,171,3516,72
3517,72,171,3517,72
3518,72,171,3518,72
3519,72,171,3519,72
3520,72,171,3520,72
3520,73,171,3520,73
3521,73,171,3521,73
3522,73,171,3522,73
3523,73,171,3523,73
3524,73,171,3524,73
3525,73,171,3525,73
3526,73,171,3526,73
3526,74,171,3526,74
3527,74,171,3527,74
3527,75,171,3527,75
3528,75,171,3528,75
3528,76,171,3528,76
3529,76,171,3529,76
3529,77,171,3529,77
3530,77,171,3530,77
3530,78,171,3530,78
3531,78,171,3531,78
3531,79,171,3531,79
3532,79,171,3532,79
3532,80,171,3532,80
3533,80,171,3533,80
3534,80,171,3534,80
3535,80,171,3535,80
3536,80,171,3536,80
3537,80,171,3537,80
3538,80,171,3538,80
3539,80,171,3539,80
3540,80,171,3540,80
3541,80,171,3541,80
3542,80,171,3542,80
3543,80,171,3543,80
3544,80,171,3544,80
3545,80,171,3545,80
3546,80,171,3546,80
3547,80,171,3547,80
3548,80,171,3548,80
3549,80,171,3549,80
3550,80,171,3550,80
3551,80,171,3551,80
3552,80,171,3552,80
3553,80,171,3553,80
3554,80,171,3554,80
3555,80,171,3555,80
3556,80,171,3556,80
3557,80,171,3557,80
3558,80,171,3558,80
3559,80,171,3559,80
3560,80,171,3560,80
3561,80,171,3561,80
3562,80,171,3562,80
3563,80,171,3563,80
3563,80,172,3563,80
3564,80,172,3564,80
3565,80,172,3565,80
3566,80,172,3566,80
3567,80,172,3567,80
3568,80,172,3568,80
3569,80,172,3569,80
3570,80,172,3570,80
3571,80,172,3571,80
3572,80,172,3572,80
3573,80,172,3573,80
3574,80,172,3574,80
3575,80,172,3575,80
3576,80,172,3576,80
3577,80,172,3577,80
3578,80,172,3578,80
3579,80,172,3579,80
3580,80,172,3580,80
3581,80,172,3581,80
3582,80,172,3582,80
3583,80,172,3583,80
3584,80,172,3584,80
3585,80,172,3585,80
3586,80,172,3586,80
3587,80,172,3587,80
3588,80,172,3588,80
3589,80,172,3589,80
3590,80,172,3590,80
3591,80,172,3591,80
3592,80,172,3592,80
3592,80,173,3592,80
3593,80,173,3593,80
3594,80,173,3594,80
3594,80,174,3594,80
3595,80,174,3595,80
3596,80,174,3596,80
3597,80,174,3597,80
3598,80,174,3598,80
3598,80,175,3598,80
3599,80,175,3599,80
3599,80,176,3599,80
3600,80,176,3600,80
3601,80,176,3601,80
3601,81,176,3601,81
3602,81,176,3602,81
3603,81,176,3603,81
3604,81,176,3604,81
3605,81,176,3605,81
3606,81,176,3606,81
3607,81,176,3607,81
3608,81,176,3608,81
3609,81,176,3609,81
3610,81,176,3610,81
3611,81,176,3611,81
3612,81,176,3612,81
3613,81,176,3613,81
3614,81,176,3614,81
3615,81,176,3615,81
3616,81,176,3616,81
3617,81,176,3617,81
3618,81,176,3618,81
3619,81,176,3619,81
3620,81,176,3620,81
3621,81,176,3621,81
3622,81,176,3622,81
3623,81,176,3623,81
3624,81,176,3624,81
3625,81,176,3625,81
3626,81,176,3626,81
3627,81,176,3627,81
3628,81,176,3628,81
3628,81,177,3628,81
3629,81,177,3629,81
3630,81,177,3630,81
3631,81,177,3631,81
3632,81,177,3632,81
3633,81,177,3633,81
3634,81,177,3634,81
3635,81,177,3635,81
3636,81,177,3636,81
3637,81,177,3637,81
3638,81,177,3638,81
3639,81,177,3639,81
3640,81,177,3640,81
3641,81,177,3641,81
3642,81,177,3642,81
3643,81,177,3643,81
3644,81,177,3644,81
3645,81,177,3645,81
3646,81,177,3646,81
3647,81,177,3647,81
3648,81,177,3648,81
3649,81,177,3649,81
3650,81,177,3650,81
3651,81,177,3651,81
3652,81,177,3652,81
3653,81,177,3653,81
3654,81,177,3654,81
3655,81,177,3655,81
3656,81,177,3656,81
3657,81,177,3657,81
3658,81,177,3658,81
3659,81,177,3659,81
3660,81,177,3660,81
3661,81,177,3661,81
3662,81,177,3662,81
3663,81,177,3663,81
3664,81,177,3664,81
3665,81,177,3665,81
3666,81,177,3666,81
3667,81,177,3667,81
3668,81,177,3668,81
3669,81,177,3669,81
3670,81,177,3670,81
3671,81,177,3671,81
3672,81,177,3672,81
3673,81,177,3673,81
3674,81,177,3674,81
3675,81,177,3675,81
3676,81,177,3676,81
3677,81,177,3677,81
3678,81,177,3678,81
3679,81,177,3679,81
3680,81,177,3680,81
3681,81,177,3681,81
3682,81,177,3682,81
3683,81,177,3683,81
3684,81,177,3684,81
3685,81,177,3685,81
3686,81,177,3686,81
3687,81,177,3687,81
3688,81,177,3688,81
3689,81,177,3689,81
3690,81,177,3690,81
3691,81,177,3691,81
3692,81,177,3692,81
3693,81,177,3693,81
3694,81,177,3694,81
3695,81,177,3695,81
3696,81,177,3696,81
3697,81,177,3697,81
3698,81,177,3698,81
3699,81,177,3699,81
3700,81,177,3700,81
3701,81,177,3701,81
3702,81,177,3702,81
3703,81,177,3703,81
3704,81,177,3704,81
3705,81,177,3705,81
3706,81,177,3706,81
3707,81,177,3707,81
3708,81,177,3708,81
3709,81,177,3709,81
3710,81,177,3710,81
3711,81,177,3711,81
3712,81,177,3712,81
3713,81,177,3713,81
3714,81,177,3714,81
3715,81,177,3715,81
3716,81,177,3716,81
3717,81,177,3717,81
3718,81,177,3718,81
3719,81,177,3719,81
3720,81,177,3720,81
3721,81,177,3721,81
3722,81,177,3722,81
3723,81,177,3723,81
3724,81,177,3724,81
3725,81,177,3725,81
3726,81,177,3726,81
3727,81,177,3727,81
3728,81,177,3728,81
3729,81,177,3729,81
3730,81,177,3730,81
3731,81,177,3731,81
3732,81,177,3732,81
3733,81,177,3733,81
3733,81,178,3733,81
3734,81,178,3734,81
3735,81,178,3735,81
3736,81,178,3736,81
3737,81,178,3737,81
3738,81,178,3738,81
3739,81,178,3739,81
3740,81,178,3740,81
3741,81,178,3741,81
3742,81,178,3742,81
3743,81,178,3743,81
3743,81,179,3743,81
3744,81,179,3744,81
3744,81,180,3744,81
3745,81,180,3745,81
3746,81,180,3746,81
3747,81,180,3747,81
3748,81,180,3748,81
3749,81,180,3749,81
3750,81,180,3750,81
3751,81,180,3751,81
3752,81,180,3752,81
3753,81,180,3753,81
3754,81,180,3754,81
3755,81,180,3755,81
3756,81,180,3756,81
3757,81,180,3757,81
3758,81,180,3758,81
3759,81,180,3759,81
3760,81,180,3760,81
3761,81,180,3761,81
3762,81,180,3762,81
3763,81,180,3763,81
3764,81,180,3764,81
3765,81,180,3765,81
3766,81,180,3766,81
3767,81,180,3767,81
3768,81,180,3768,81
3769,81,180,3769,81
3770,81,180,3770,81
3771,81,180,3771,81
3772,81,180,3772,81
3773,81,180,3773,81
3774,81,180,3774,81
3775,81,180,3775,81
3776,81,180,3776,81
3777,81,180,3777,81
3778,81,180,3778,81
3779,81,180,3779,81
3780,81,180,3780,81
3781,81,180,3781,81
3782,81,180,3782,81
3783,81,180,3783,81
3784,81,180,3784,81
3785,81,180,3785,81
3785,81,181,3785,81
3786,81,181,3786,81
3787,81,181,3787,81
3788,81,181,3788,81
3789,81,181,3789,81
3790,81,181,3790,81
3791,81,181,3791,81
3792,81,181,3792,81
3793,81,181,3793,81
3794,81,181,3794,81
3794,81,182,3794,81
3795,81,182,3795,81
3796,81,182,3796,81
3797,81,182,3797,81
3797,81,183,3797,81
3798,81,183,3798,81
3799,81,183,3799,81
3799,81,184,3799,81
3800,81,184,3800,81
3801,81,184,3801,81
3802,81,184,3802,81
3803,81,184,3803,81
3804,81,184,3804,81
3805,81,184,3805,81
3806,81,184,3806,81
3807,81,184,3807,81
3808,81,184,3808,81
3809,81,184,3809,81
3810,81,184,3810,81
3811,81,184,3811,81
3812,81,184,3812,81
3813,81,184,3813,81
3814,81,184,3814,81
3815,81,184,3815,81
3816,81,184,3816,81
3817,81,184,3817,81
3818,81,184,3818,81
3819,81,184,3819,81
3820,81,184,3820,81
3821,81,184,3821,81
3822,81,184,3822,81
3823,81,184,3823,81
3824,81,184,3824,81
3825,81,184,3825,81
3826,81,184,3826,81
3827,81,184,3827,81
3828,81,184,3828,81
3829,81,184,3829,81
3830,81,184,3830,81
3831,81,184,3831,81
3832,81,184,3832,81
3833,81,184,3833,81
3834,81,184,3834,81
3835,81,184,3835,81
3836,81,184,3836,81
3837,81,184,3837,81
3838,81,184,3838,81
3839,81,184,3839,81
3840,81,184,3840,81
3841,81,184,3841,81
3842,81,184,3842,81
3843,81,184,3843,81
3844,81,184,3844,81
3845,81,184,3845,81
3846,81,184,3846,81
3847,81,184,3847,81
3848,81,184,3848,81
3849,81,184,3849,81
3850,81,184,3850,81
3851,81,184,3851,81
3852,81,184,3852,81
3853,81,184,3853,81
3854,81,184,3854,81
3855,81,184,3855,81
3856,81,184,3856,81
3857,81,184,3857,81
3858,81,184,3858,81
3859,81,184,3859,81
3860,81,184,3860,81
3861,81,184,3861,81
3862,81,184,3862,81
3863,81,184,3863,81
3864,81,184,3864,81
3865,81,184,3865,81
3866,81,184,3866,81
3867,81,184,3867,81
3868,81,184,3868,81
3869,81,184,3869,81
3870,81,184,3870,81
3871,81,184,3871,81
3872,81,184,3872,81
3873,81,184,3873,81
3874,81,184,3874,81
3875,81,184,3875,81
3876,81,184,3876,81
3877,81,184,3877,81
3877,81,185,3877,81
3878,81,185,3878,81
3879,81,185,3879,81
3880,81,185,3880,81
3881,81,185,3881,81
3882,81,185,3882,81
3883,81,185,3883,81
3883,81,186,3883,81
3884,81,186,3884,81
3885,81,186,3885,81
3886,81,186,3886,81
3887,81,186,3887,81
3888,81,186,3888,81
3889,81,186,3889,81
3890,81,186,3890,81
3891,81,186,3891,81
3892,81,186,3892,81
3893,81,186,3893,81
3894,81,186,3894,81
3895,81,186,3895,81
3896,81,186,3896,81
3897,81,186,3897,81
3898,81,186,3898,81
3899,81,186,3899,81
3900,81,186,3900,81
3901,81,186,3901,81
3902,81,186,3902,81
3903,81,186,3903,81
3904,81,186,3904,81
3905,81,186,3905,81
3906,81,186,3906,81
3907,81,186,3907,81
3908,81,186,3908,81
3909,81,186,3909,81
3910,81,186,3910,81
3911,81,186,3911,81
3912,81,186,3912,81
3913,81,186,3913,81
3913,81,187,3913,81
3914,81,187,3914,81
3915,81,187,3915,81
3916,81,187,3916,81
3917,81,187,3917,81
3918,81,187,3918,81
3919,81,187,3919,81
3920,81,187,3920,81
3921,81,187,3921,81
3922,81,187,3922,81
3923,81,187,3923,81
3924,81,187,3924,81
3925,81,187,3925,81
3926,81,187,3926,81
3927,81,187,3927,81
3928,81,187,3928,81
3929,81,187,3929,81
3930,81,187,3930,81
3931,81,187,3931,81
3932,81,187,3932,81
3933,81,187,3933,81
3934,81,187,3934,81
3935,81,187,3935,81
3936,81,187,3936,81
3937,81,187,3937,81
3938,81,187,3938,81
3939,81,187,3939,81
3940,81,187,3940,81
3941,81,187,3941,81
3942,81,187,3942,81
3943,81,187,3943,81
3944,81,187,3944,81
3945,81,187,3945,81
3946,81,187,3946,81
3947,81,187,3947,81
3948,81,187,3948,81
3949,81,187,3949,81
3950,81,187,3950,81
3951,81,187,3951,81
3952,81,187,3952,81
3953,81,187,3953,81
3954,81,187,3954,81
3955,81,187,3955,81
3956,81,187,3956,81
3957,81,187,3957,81
3958,81,187,3958,81
3959,81,187,3959,81
3960,81,187,3960,81
3961,81,187,3961,81
3962,81,187,3962,81
3963,81,187,3963,81
3964,81,187,3964,81
3965,81,187,3965,81
3966,81,187,3966,81
3967,81,187,3967,81
3968,81,187,3968,81
3969,81,187,3969,81
3970,81,187,3970,81
3971,81,187,3971,81
3972,81,187,3972,81
3973,81,187,3973,81
3973,81,188,3973,81
3974,81,188,3974,81
3975,81,188,3975,81
3976,81,188,3976,81
3977,81,188,3977,81
3978,81,188,3978,81
3979,81,188,3979,81
3980,81,188,3980,81
3981,81,188,3981,81
3982,81,188,3982,81
3983,81,188,3983,81
3984,81,188,3984,81
3985,81,188,3985,81
3986,81,188,3986,81
3987,81,188,3987,81
3988,81,188,3988,81
3989,81,188,3989,81
3989,81,189,3989,81
3990,81,189,3990,81
3991,81,189,3991,81
3992,81,189,3992,81
3993,81,189,3993,81
3994,81,189,3994,81
3995,81,189,3995,81
3996,81,189,3996,81
3997,81,189,3997,81
3998,81,189,3998,81
3999,81,189,3999,81
4000,81,189,4000,81
4001,81,189,4001,81
4002,81,189,4002,81
4003,81,189,4003,81
4004,81,189,4004,81
4005,81,189,4005,81
4006,81,189,4006,81
4007,81,189,4007,81
4008,81,189,4008,81
4009,81,189,4009,81
4009,81,190,4009,81
4010,81,190,4010,81
4011,81,190,4011,81
4012,81,190,4012,81
4013,81,190,4013,81
4014,81,190,4014,81
4015,81,190,4015,81
4016,81,190,4016,81
4017,81,190,4017,81
4018,81,190,4018,81
4019,81,190,4019,81
4020,81,190,4020,81
4021,81,190,4021,81
4022,81,190,4022,81
4023,81,190,4023,81
4024,81,190,4024,81
4025,81,190,4025,81
4026,81,190,4026,81
4027,81,190,4027,81
4028,81,190,4028,81
4028,82,190,4028,82
4029,82,190,4029,82
4030,82,190,4030,82
4030,82,191,4030,82
4031,82,191,4031,82
4032,82,191,4032,82
4033,82,191,4033,82
4034,82,191,4034,82
4035,82,191,4035,82
4036,82,191,4036,82
4037,82,191,4037,82
4038,82,191,4038,82
4039,82,191,4039,82
4040,82,191,4040,82
4041,82,191,4041,82
4042,82,191,4042,82
4043,82,191,4043,82
4044,82,191,4044,82
4045,82,191,4045,82
4046,82,191,4046,82
4047,82,191,4047,82
4048,82,191,4048,82
4049,82,191,4049,82
4050,82,191,4050,82
4051,82,191,4051,82
4052,82,191,4052,82
4053,82,191,4053,82
4054,82,191,4054,82
4055,82,191,4055,82
4056,82,191,4056,82
4057,82,191,4057,82
4058,82,191,4058,82
4059,82,191,4059,82
4060,82,191,4060,82
4061,82,191,4061,82
4062,82,191,4062,82
4063,82,191,4063,82
4064,82,191,4064,82
4065,82,191,4065,82
4066,82,191,4066,82
4067,82,191,4067,82
4068,82,191,4068,82
