timestamp,comment-id,voter-id,vote
1463906041418,12,2,1
1465296637881,12,3,1
1463571590198,12,4,1
1463540397438,12,7,1
1463568497200,12,9,1
1465258048492,12,10,1
1464279819096,12,11,1
1465460477960,12,12,1
1465012781860,12,14,1
1465002611621,12,15,1
1465266215956,12,17,1
1465266965437,12,20,1
1465267928421,12,23,1
1465275058723,12,24,1
1465268521223,12,25,1
1465269011853,12,26,1
1465269391789,12,28,1
1465270716891,12,32,1
1465271899041,12,33,1
1465273829435,12,34,1
1465274464563,12,36,1
1465274553759,12,37,1
1465275331261,12,41,1
1465275232540,12,42,1
1465275233116,12,42,1
1465275775046,12,43,1
1465277467909,12,45,1
1465278904417,12,47,1
1465280142875,12,48,1
1465281307461,12,49,1
1465281647330,12,50,1
1465284370955,12,51,1
1465284012738,12,52,1
1465285558354,12,55,1
1465351438156,12,59,1
1465287669001,12,61,1
1465287853150,12,63,1
1465294173658,12,64,1
1465302117229,12,67,1
1465302830578,12,68,1
1465303522413,12,69,1
1465305345051,12,72,1
1465306116989,12,74,1
1465306222225,12,75,0
1465307996581,12,79,1
1465308532635,12,80,1
1467048314126,12,83,1
1465314581955,12,85,1
1465320366779,12,86,1
1465320630232,12,87,1
1465330737159,12,88,0
1465335728044,12,89,1
1465351891228,12,93,1
1465354082831,12,94,1
1465356487048,12,96,1
1465365954202,12,98,1
1465376827045,12,102,1
1465374948530,12,103,1
1465390119867,12,107,1
1465393607982,12,108,1
1465395045053,12,109,0
1465407538290,12,113,1
1465439314428,12,116,1
1465485428714,12,121,1
1465562525187,12,123,1
1465567439708,12,124,1
1465573939118,12,125,1
1465574505581,12,126,1
1465574995284,12,127,1
1466049733076,12,135,1
1466062555705,12,146,1
1466083767898,12,149,1
1466104939443,12,151,1
1466266782742,12,156,1
1466269952920,12,157,1
1466572124128,12,159,1
1467003461816,12,162,1
1467006655591,12,164,1
1467006911049,12,165,1
1467006928278,12,167,1
1467007148720,12,168,1
1467007707648,12,169,1
1467011281790,12,170,1
1467029459148,12,175,1
1467031026159,12,176,1
1467057156834,12,180,1
1467084120335,12,183,1
1467094756909,12,185,1
1463644541185,13,0,0
1463906045000,13,2,0
1463571596538,13,4,0
1463540388585,13,6,1
1463568514033,13,9,1
1463879777824,13,10,0
1464279930865,13,11,0
1464710203100,13,12,0
1465012841479,13,14,0
1465002534280,13,15,1
1465266803217,13,20,0
1465267814240,13,23,0
1465275098763,13,24,0
1465271429592,13,25,0
1465268831921,13,26,0
1465269254101,13,28,0
1465269434345,13,29,1
1465270722645,13,32,0
1465271530775,13,33,0
1465273799251,13,34,0
1465274451317,13,36,0
1465274543307,13,37,0
1465275345631,13,38,0
1465275425892,13,41,0
1465280617785,13,48,0
1465281413609,13,49,0
1465281844723,13,50,0
1463960000547,14,0,1
1463907002292,14,2,1
1465296663741,14,3,1
1464000162314,14,4,1
1465299493107,14,9,1
1464226083376,14,10,1
1464279748610,14,11,1
1465012867436,14,14,1
1465002626120,14,15,1
1465266128609,14,16,1
1465266933634,14,20,1
1465268038012,14,23,1
1465275112721,14,24,1
1465268605895,14,25,1
1465268755644,14,26,1
1465269206623,14,28,1
1465269638231,14,29,1
1465270596209,14,32,1
1465271917557,14,33,1
1465273794440,14,34,0
1465274478871,14,36,1
1465275096518,14,38,1
1465275345948,14,41,1
1465275785782,14,43,1
1465277470060,14,45,1
1465296597188,14,46,1
1465280624892,14,48,1
1465281335528,14,49,0
1465281837213,14,50,1
1465284185983,14,51,1
1465284186631,14,51,1
1465283443966,14,52,1
1465286029118,14,56,1
1465351535972,14,59,1
1465287755555,14,61,0
1465289547919,14,62,0
1465287984016,14,63,0
1465294207426,14,64,0
1465300678757,14,66,1
1465301994788,14,67,1
1465302788741,14,68,1
1465303531066,14,69,1
1465305464741,14,72,1
1465306302924,14,74,1
1465306210047,14,75,0
1465308287266,14,79,1
1465308537920,14,80,1
1465314503401,14,85,1
1465320528175,14,86,0
1465320727533,14,87,0
1465330731090,14,88,0
1465342167736,14,90,1
1465397073549,14,91,1
1465351178139,14,92,1
1465351674135,14,93,0
1465356814699,14,96,0
1465373068173,14,102,1
1465374708889,14,103,-1
1465390115081,14,107,1
1465393542564,14,108,1
1465394777209,14,109,1
1465397299499,14,110,0
1465404193852,14,111,1
1465404521325,14,112,1
1465439527525,14,116,1
1465482967354,14,120,1
1465485439121,14,121,1
1465562486725,14,123,1
1465567461948,14,124,1
1465573038933,14,125,1
1465574499253,14,126,1
1465574941578,14,127,1
1467224179496,14,128,-1
1465636549029,14,129,1
1466036106373,14,134,1
1466049615965,14,135,1
1466062780159,14,146,1
1466083806999,14,149,1
1466104216792,14,150,0
1466104589499,14,151,0
1466266813358,14,156,1
1466270358068,14,157,1
1466571849059,14,159,1
1467003433492,14,162,1
1467006770229,14,164,1
1467007387264,14,165,-1
1467006871952,14,167,1
1467007376981,14,169,0
1467011290696,14,170,-1
1467030702536,14,176,0
1467040964816,14,179,0
1467084525848,14,183,1
1467276040566,14,190,0
1463960011272,15,0,1
1463907165339,15,2,1
1465296623322,15,3,1
1464000186904,15,4,1
1465299496897,15,9,1
1464226058027,15,10,1
1464279901649,15,11,1
1464710219869,15,12,0
1465012904919,15,14,1
1465002518053,15,15,1
1465266440338,15,18,1
1465267023208,15,20,1
1465268020722,15,23,1
1465275103402,15,24,1
1465268738960,15,25,1
1465268792792,15,26,0
1465269370262,15,28,1
1465270668965,15,32,0
1465271947377,15,33,1
1465273947818,15,34,0
1465274616733,15,36,1
1465274654823,15,38,1
1465275349465,15,41,1
1465280717166,15,48,1
1465281364783,15,49,0
1465281688213,15,50,1
1465284396812,15,51,0
1465284004962,15,52,1
1465285567067,15,55,1
1465285980918,15,56,1
1465287118957,15,58,1
1465351228411,15,59,1
1465287708147,15,61,1
1465287933627,15,63,1
1465294163479,15,64,1
1465301999536,15,67,1
1465302891975,15,68,1
1465303814535,15,69,1
1465305079042,15,71,1
1465305456913,15,72,1
1465306000636,15,74,1
1465306296796,15,75,1
1465308052885,15,79,1
1465308376728,15,80,1
1465310096498,15,81,1
1465314702721,15,85,1
1465320282866,15,86,1
1465320637890,15,87,1
1465330654297,15,88,1
1465351592625,15,93,1
1465354126735,15,94,1
1465356725772,15,96,0
1465361960477,15,97,1
1465372021950,15,101,1
1465374651430,15,103,0
1465384200791,15,105,1
1465390274299,15,107,1
1465393798314,15,108,1
1465394784887,15,109,1
1465407582876,15,113,1
1465439539729,15,116,0
1465447497795,15,117,-1
1465485347228,15,121,1
1465562406267,15,123,0
1465567596463,15,124,1
1465572984461,15,125,1
1465574264588,15,126,1
1465574514738,15,127,1
1466049519218,15,135,1
1466050159207,15,139,1
1466062870861,15,146,1
1466083779361,15,149,1
1466104330732,15,150,1
1466104502923,15,151,1
1466223832441,15,154,1
1466266777787,15,156,1
1466270368587,15,157,1
1466571747019,15,159,1
1466621900520,15,160,1
1467003909061,15,162,1
1467006172652,15,163,1
1467006699313,15,164,1
1467007363856,15,165,1
1467006911748,15,167,1
1467007208367,15,168,1
1467007264438,15,169,1
1467011196876,15,170,1
1467028982354,15,174,1
1467030884564,15,176,1
1467084060349,15,183,1
1463959993177,16,0,0
1463907307469,16,2,1
1465296628215,16,3,1
1464000175476,16,4,1
1465299461381,16,9,1
1464449891301,16,10,-1
1464279989590,16,11,0
1464710180350,16,12,0
1465012879455,16,14,0
1465002379303,16,15,1
1465266632926,16,19,0
1465266909575,16,20,1
1465267953487,16,23,0
1465275142419,16,24,1
1465271382448,16,25,1
1465268881453,16,26,1
1465269205362,16,27,0
1465269558510,16,28,1
1465270681151,16,32,0
1465271673576,16,33,0
1465273895433,16,34,1
1465274526081,16,36,0
1465274528248,16,37,0
1465275330187,16,38,0
1465274840924,16,39,0
1465275244975,16,41,1
1465277466087,16,45,1
1465280672531,16,48,1
1465281458621,16,49,0
1465281925168,16,50,1
1465284269121,16,51,1
1465283480826,16,52,1
1465287114832,16,58,0
1465351247773,16,59,1
1465287762812,16,62,1
1465287992858,16,63,0
1465294233323,16,64,0
1465301856783,16,67,0
1465302810090,16,68,0
1465303480407,16,69,1
1465305372830,16,72,1
1465305478965,16,73,1
1465306138961,16,74,0
1465306254667,16,75,0
1465306839201,16,78,0
1465308064802,16,79,1
1465308588606,16,80,0
1465314687005,16,85,1
1465320444723,16,87,1
1465330727943,16,88,0
1465342106939,16,90,1
1465351699810,16,93,-1
1465356714170,16,96,0
1465373136321,16,102,0
1465374870555,16,103,0
1465390169228,16,107,1
1465393400816,16,108,1
1465395535242,16,109,0
1465407600319,16,113,1
1465424875877,16,114,1
1465431613904,16,115,0
1465439464301,16,116,0
1465562416665,16,123,0
1465567381753,16,124,1
1465573737739,16,125,1
1465574425735,16,126,1
1465574828423,16,127,0
1465996500143,16,133,0
1466049716220,16,135,1
1466053733954,16,141,1
1466063298714,16,146,0
1466083913383,16,149,1
1466104106789,16,150,1
1466104581565,16,151,0
1466207707369,16,153,1
1466266722994,16,156,1
1466270029670,16,157,1
1466571588132,16,159,1
1466956136582,16,161,1
1467004058823,16,162,1
1467006624146,16,164,1
1467007376649,16,165,1
1467007047930,16,167,1
1467010893210,16,170,1
1467030866654,16,176,0
1467041037600,16,178,1
1467084306275,16,183,1
1467209986659,16,189,1
1464994621382,17,0,1
1464830091245,17,2,1
1465296645970,17,3,-1
1464950478033,17,4,0
1465299390777,17,9,-1
1465258039062,17,10,-1
1465460505995,17,12,0
1465012772543,17,14,0
1465002491220,17,15,0
1465266188327,17,16,0
1465266630066,17,19,0
1465266866637,17,20,-1
1465268051739,17,23,-1
1465275169823,17,24,-1
1465268619500,17,25,0
1465268840949,17,26,-1
1465269602801,17,28,-1
1465269643669,17,29,1
1465270478201,17,32,-1
1465271924743,17,33,0
1465273910386,17,34,-1
1465274532029,17,36,0
1465274538270,17,37,-1
1465275047999,17,38,-1
1465275228557,17,41,1
1465275386443,17,42,-1
1465278851428,17,47,-1
1465280155423,17,48,0
1465281221943,17,49,0
1465281696955,17,50,-1
1465284080043,17,51,-1
1465284080184,17,51,-1
1465285601650,17,55,-1
1465351557774,17,59,0
1465287494080,17,61,-1
1465289567321,17,62,0
1465288024051,17,63,0
1465294182130,17,64,1
1465301955119,17,67,0
1465302869925,17,68,-1
1465303356382,17,69,-1
1465305287135,17,72,-1
1465306289795,17,74,1
1465306228567,17,75,-1
1465308236085,17,79,-1
1465308452074,17,80,-1
1467048398818,17,83,-1
1465314451325,17,85,-1
1465320408443,17,87,-1
1465330697284,17,88,0
1465344483909,17,91,-1
1465351882862,17,93,-1
1465354118922,17,94,-1
1465373148605,17,102,-1
1465374735110,17,103,-1
1465393790633,17,108,-1
1465394734488,17,109,0
1465404176370,17,111,-1
1465439120436,17,116,-1
1465447522759,17,117,-1
1465485465672,17,121,-1
1465562476936,17,123,0
1465567674039,17,124,1
1465573013956,17,125,0
1465574572547,17,127,-1
1466049703663,17,135,-1
1466053861238,17,141,-1
1466062899227,17,146,0
1466083743459,17,149,0
1466104933105,17,151,-1
1466266667548,17,156,1
1466269725283,17,157,0
1466572111968,17,159,-1
1467003665177,17,162,-1
1467006421334,17,164,-1
1467007295968,17,165,-1
1467006956029,17,167,-1
1467007633584,17,169,-1
1467010949150,17,170,-1
1467030562968,17,176,-1
1467084411054,17,183,0
1464994646076,18,0,1
1464830206935,18,2,1
1465296636154,18,3,1
1464950526084,18,4,1
1465299425781,18,9,0
1465258019578,18,10,1
1465460510206,18,12,0
1464853488226,18,14,1
1465002664859,18,15,1
1465266143403,18,16,0
1465266894672,18,20,1
1465267923478,18,23,0
1465275030340,18,24,0
1465271258258,18,25,0
1465272309752,18,25,0
1465268986219,18,26,-1
1465269241929,18,28,1
1465269426034,18,29,1
1465270747129,18,32,1
1465271525828,18,33,0
1465273967877,18,34,1
1465274594365,18,36,0
1465275013936,18,38,0
1465275261302,18,41,1
1465275209899,18,42,1
1465296600528,18,46,1
1465280193878,18,48,1
1465281504978,18,49,0
1465281723054,18,50,1
1465284296217,18,51,1
1465284296296,18,51,1
1465283682918,18,52,1
1465286036734,18,56,0
1465287084504,18,58,0
1465351455170,18,59,1
1465287721531,18,61,0
1465287888331,18,63,0
1465294257849,18,64,0
1465302073819,18,67,0
1465302851215,18,68,1
1465303426056,18,69,1
1465305449309,18,72,1
1465305455778,18,73,0
1465306264722,18,74,1
1465306124097,18,75,0
1465308273120,18,79,-1
1465308528239,18,80,0
1465310272849,18,81,0
1465314477049,18,85,-1
1465320466799,18,86,0
1465330736207,18,88,0
1465397150566,18,91,1
1465351598073,18,93,1
1465354194562,18,94,1
1465356829429,18,96,0
1465373063741,18,102,1
1465374793782,18,103,-1
1465390271271,18,107,1
1465393668827,18,108,1
1465394877719,18,109,1
1465439458445,18,116,1
1465485538673,18,121,1
1465562361613,18,123,0
1465567551729,18,124,1
1465573654918,18,125,1
1465574625853,18,127,0
1466049195605,18,135,-1
1466049317722,18,137,1
1466053632883,18,141,1
1466058914459,18,145,0
1466063362678,18,146,1
1466067948572,18,147,1
1466078847515,18,148,1
1466083945248,18,149,1
1466104294641,18,150,1
1466105066341,18,151,1
1466207655768,18,153,1
1466266664961,18,156,1
1466269794290,18,157,1
1466571830663,18,159,1
1466956122403,18,161,1
1467003689386,18,162,0
1467006587087,18,164,1
1467006703888,18,165,0
1467006838224,18,167,1
1467007759966,18,169,0
1467011176223,18,170,1
1467029412776,18,175,1
1467030944886,18,176,0
1467040925268,18,179,0
1467083906925,18,183,1
1464994650462,19,0,1
1464830316395,19,2,1
1465296641730,19,3,1
1464950487240,19,4,1
1465299468527,19,9,1
1465258044287,19,10,1
1464832554814,19,13,1
1465012854547,19,14,1
1465002581065,19,15,1
1465266205815,19,16,1
1465266413405,19,18,1
1465266988914,19,20,1
1465267724491,19,22,1
1465268013567,19,23,1
1465275012418,19,24,1
1465268574714,19,25,1
1465269028762,19,26,-1
1465269332786,19,28,1
1465269835966,19,29,0
1465270580505,19,32,1
1465271908765,19,33,1
1465273820253,19,34,0
1465274485806,19,36,1
1465274676833,19,38,0
1465275017264,19,40,1
1465275386688,19,41,1
1465275353292,19,42,1
1465277449478,19,45,1
1465280168332,19,48,1
1465281268537,19,49,1
1465281998802,19,50,0
1465283089222,19,51,1
1465283418546,19,52,1
1465287037091,19,58,1
1465351266332,19,59,1
1465287556247,19,61,1
1465289527225,19,62,0
1465287908486,19,63,0
1465294291813,19,64,1
1465301940725,19,67,1
1465302873920,19,68,1
1465303752347,19,69,1
1465303921026,19,70,0
1465305354960,19,72,1
1465306299461,19,74,1
1465306114713,19,75,1
1465306138262,19,76,1
1465307977740,19,79,1
1465308555427,19,80,1
1465310201077,19,81,1
1465314662949,19,85,1
1465320373810,19,86,1
1465330741167,19,88,0
1465342169661,19,90,1
1465397054918,19,91,1
1465358125985,19,93,1
1465354088453,19,94,1
1465362004130,19,97,1
1465372046082,19,101,1
1465375064474,19,103,-1
1465390059643,19,107,1
1465393499440,19,108,1
1465395207389,19,109,1
1465404243172,19,111,1
1465407721664,19,113,1
1465439200692,19,116,1
1465447568018,19,117,1
1465485453051,19,121,1
1465562483150,19,123,1
1465567488127,19,124,1
1465573945776,19,125,1
1465574887081,19,127,1
1465994289424,19,133,1
1466049721663,19,135,1
1466050152565,19,139,1
1466053516762,19,141,1
1466063402658,19,146,1
1466083595515,19,149,1
1466104364714,19,151,1
1466266672933,19,156,1
1466270130772,19,157,1
1466572016626,19,159,1
1467004241579,19,162,1
1467006506149,19,164,1
1467007184619,19,165,1
1467007017148,19,168,1
1467011010016,19,170,1
1467026282359,19,171,1
1467029421105,19,175,0
1467030975817,19,176,1
1467039257750,19,177,1
1467041025722,19,178,1
1467057134677,19,180,1
1467083855179,19,183,1
1464994638677,20,0,1
1464830433674,20,2,1
1465296614382,20,3,1
1464950553045,20,4,1
1465299474476,20,9,1
1465258052299,20,10,1
1465460508020,20,12,0
1465012740836,20,14,1
1465002318034,20,15,1
1465266937721,20,20,1
1465268068235,20,23,1
1465275196642,20,24,1
1465271338927,20,25,1
1465268849138,20,26,0
1465269578575,20,28,1
1465269634221,20,29,1
1465270533131,20,32,1
1465271867399,20,33,1
1467008122579,20,34,0
1465274516707,20,36,0
1465274695941,20,38,1
1465274786823,20,39,0
1465275411811,20,41,1
1465275405460,20,42,1
1465277454972,20,45,1
1465280742801,20,48,1
1465281439042,20,49,0
1465281858959,20,50,1
1465283002037,20,51,1
1465284009903,20,52,1
1465285576298,20,55,1
1465286078809,20,56,0
1465351551745,20,59,1
1465287608012,20,61,1
1465287742356,20,62,1
1465288026818,20,63,0
1465294132670,20,64,1
1465302097139,20,67,1
1465302854864,20,68,0
1465303376925,20,69,1
1465305472818,20,72,1
1465306306844,20,74,1
1465306139630,20,75,1
1465310667380,20,78,1
1465308008425,20,79,1
1465308462051,20,80,-1
1465311480197,20,83,1
1465314498741,20,85,1
1465320494702,20,86,1
1465320535849,20,87,1
1465330729491,20,88,0
1465351180726,20,92,1
1465351559485,20,93,0
1465354167862,20,94,1
1465356634367,20,96,1
1465366767004,20,99,1
1465373100865,20,102,0
1465375070781,20,103,-1
1465390152576,20,107,1
1465393583034,20,108,1
1465394477885,20,109,0
1465404124691,20,111,1
1465404504775,20,112,1
1465439486700,20,116,1
1465485675093,20,121,1
1465562331282,20,123,0
1465567668915,20,124,1
1465573214206,20,125,1
1465574812077,20,127,0
1467224240232,20,128,-1
1465673818095,20,130,1
1465994950398,20,133,1
1466049470099,20,135,1
1466063015931,20,146,1
1466083799221,20,149,1
1466266757321,20,156,1
1466571821867,20,159,1
1467004353117,20,162,1
1467006713218,20,164,1
1467007418463,20,165,1
1467006898640,20,167,1
1467011054988,20,170,1
1467029419026,20,175,0
1467030981918,20,176,0
1467084582985,20,183,1
1467209887481,20,189,1
1464994628931,21,0,1
1464830448434,21,2,1
1465296691165,21,3,1
1464950541346,21,4,0
1465299465411,21,9,1
1465258028703,21,10,1
1465460511198,21,12,0
1465012822621,21,14,1
1465002394964,21,15,1
1465266215826,21,16,0
1465266926868,21,20,1
1465267887231,21,23,1
1465275137914,21,24,1
1465271230589,21,25,1
1465268633262,21,26,0
1465269292548,21,28,1
1465269833978,21,29,-1
1465269425077,21,30,1
1465270545640,21,32,1
1465271890845,21,33,1
1465273919536,21,34,0
1465274619926,21,36,0
1465274547210,21,37,0
1465275340979,21,38,1
1465275195249,21,41,1
1465275311224,21,42,1
1465278900997,21,47,1
1465280706059,21,48,1
1465281310981,21,49,1
1465281930382,21,50,1
1465284243871,21,51,1
1465284245028,21,51,1
1465284245651,21,51,1
1465283446791,21,52,1
1465286005545,21,56,0
1465351224333,21,59,1
1465287300041,21,60,0
1465287743377,21,61,1
1465287839003,21,63,0
1465294138065,21,64,1
1465302004507,21,67,1
1465302819327,21,68,0
1465303511213,21,69,1
1465305255630,21,72,1
1465306040833,21,74,1
1465306099656,21,75,1
1465308308464,21,79,1
1465308402267,21,80,-1
1465314677443,21,85,1
1465320764510,21,87,-1
1465330706747,21,88,0
1465351613765,21,93,0
1465355531415,21,95,1
1465356695958,21,96,1
1465362058934,21,97,0
1465373183436,21,102,1
1465374875351,21,103,-1
1465390139221,21,107,1
1465393673236,21,108,1
1465395548775,21,109,1
1465403956210,21,111,1
1465431660606,21,115,0
1465439305667,21,116,1
1465485623750,21,121,1
1465562471152,21,123,1
1465567348208,21,124,1
1465573822142,21,125,1
1465574272329,21,126,1
1465574932652,21,127,0
1465993864861,21,133,1
1466049491256,21,135,1
1466062492964,21,146,1
1466083968919,21,149,1
1466104297552,21,151,1
1466266675332,21,156,1
1466269637673,21,157,1
1466571655014,21,159,1
1467003292619,21,162,1
1467006704822,21,164,1
1467007247247,21,165,1
1467006535782,21,166,0
1467006717317,21,167,1
1467007215240,21,168,1
1467007738170,21,169,0
1467011206656,21,170,0
1467029484420,21,175,0
1467031148909,21,176,0
1467084417419,21,183,1
1467276020121,21,190,0
1464994602239,22,0,1
1464839584635,22,2,1
1465296687596,22,3,1
1464950499871,22,4,1
1465299432171,22,9,1
1465258024451,22,10,1
1465460488067,22,12,0
1464839108356,22,14,1
1465002502834,22,15,1
1465266984741,22,20,1
1465268099310,22,23,1
1465275108743,22,24,1
1465272345904,22,25,0
1465268608049,22,26,1
1465269442289,22,28,0
1465270691405,22,32,1
1465271551239,22,33,1
1465273937441,22,34,0
1465273938050,22,34,0
1465274563333,22,36,1
1465275309385,22,38,0
1465274796535,22,39,0
1465275376192,22,41,1
1465275763982,22,43,1
1465278897063,22,47,1
1465280766132,22,48,1
1465281208355,22,49,0
1465281681614,22,50,1
1465284155156,22,51,1
1465283430238,22,52,1
1465284055388,22,54,1
1465285579793,22,55,1
1465286062503,22,56,0
1465287230504,22,59,1
1465287474386,22,61,0
1465289596116,22,62,1
1465287827200,22,63,1
1465294146328,22,64,1
1465302082631,22,67,1
1465302773685,22,68,0
1465303832099,22,69,1
1465305327394,22,72,1
1465306111263,22,74,1
1465306280082,22,75,1
1465308214876,22,79,1
1465308436983,22,80,1
1467048254327,22,83,1
1465314643129,22,85,0
1465320570257,22,86,0
1465320508987,22,87,1
1465330708066,22,88,0
1465351862232,22,93,0
1465353920956,22,94,1
1465356578975,22,96,0
1465376857291,22,102,1
1465374918499,22,103,-1
1465390165787,22,107,1
1465393577254,22,108,1
1465394756787,22,109,0
1465439362895,22,116,1
1465485590411,22,121,-1
1465506098599,22,122,1
1465562402404,22,123,0
1465567448199,22,124,1
1465573865148,22,125,1
1465574454976,22,126,0
1465574564115,22,127,0
1465588791847,22,128,-1
1465996511540,22,133,0
1466049407352,22,135,1
1466053435712,22,141,1
1466058740785,22,144,0
1466063094748,22,146,0
1466083860213,22,149,0
1466105113822,22,151,0
1466266763911,22,156,1
1466270320694,22,157,0
1466572258944,22,159,1
1467003897260,22,162,1
1467006486972,22,164,1
1467006790680,22,165,0
1467007023956,22,167,-1
1467007420489,22,169,1
1467011350166,22,170,0
1467029463956,22,175,0
1467030745594,22,176,0
1467084480961,22,183,1
1467094773434,22,185,1
1465263545975,23,0,1
1465295475887,23,2,1
1465296659841,23,3,1
1465802911555,23,4,1
1465299505328,23,9,1
1465439571577,23,10,1
1465460495953,23,12,0
1465266110168,23,16,1
1465266450073,23,18,1
1465266818914,23,20,1
1465267794759,23,23,1
1465275116804,23,24,1
1465272341712,23,25,1
1465268669721,23,26,1
1465269328021,23,28,0
1465269828498,23,29,-1
1465270639675,23,32,1
1465271719079,23,33,1
1467007655629,23,34,0
1465274469295,23,36,1
1465274557763,23,37,1
1465274701754,23,38,0
1465275292911,23,41,1
1465296586330,23,46,1
1465278890577,23,47,-1
1465280775883,23,48,1
1465281300943,23,49,0
1465281729436,23,50,1
1465284227438,23,51,0
1465284014687,23,52,1
1465285553134,23,55,1
1465286065979,23,56,0
1465351403235,23,59,1
1465287686730,23,61,0
1465288017770,23,63,0
1465294112708,23,64,1
1465301898436,23,67,1
1465302814865,23,68,1
1465303540202,23,69,1
1465305246622,23,72,1
1465306079504,23,74,0
1465306238313,23,75,0
1465306831740,23,78,0
1465308304405,23,79,1
1465308512330,23,80,1
1465314443527,23,85,-1
1465320542795,23,86,1
1465320603552,23,87,1
1465330684076,23,88,-1
1465342147803,23,90,1
1465397143718,23,91,1
1465351712312,23,93,0
1465353911021,23,94,1
1465356543572,23,96,1
1465373028765,23,102,1
1465374940663,23,103,1
1465390201131,23,107,1
1465393782054,23,108,0
1465395382162,23,109,0
1465407636934,23,113,0
1465439493142,23,116,1
1465485513171,23,121,1
1465485513238,23,121,1
1465562367556,23,123,0
1465567663468,23,124,1
1465573224025,23,125,1
1465574325940,23,126,1
1465574697190,23,127,0
1466049634807,23,135,1
1466049634934,23,135,1
1466063197383,23,146,1
1466083589121,23,149,1
1466104365374,23,150,1
1466104218755,23,151,0
1466223869469,23,154,-1
1466266755357,23,156,1
1466269940431,23,157,1
1466572058958,23,159,1
1467003423528,23,162,1
1467006687952,23,164,1
1467006603149,23,165,0
1467007004154,23,167,1
1467010980512,23,170,1
1467030872614,23,176,0
1467084013681,23,183,1
1465277851052,24,0,1
1465295472580,24,2,1
1465296680261,24,3,-1
1465802928723,24,4,1
1465299453772,24,9,1
1465439638937,24,10,-1
1465308092051,24,20,1
1465268088260,24,23,1
1465267772547,24,24,1
1465271425984,24,25,1
1465268765259,24,26,1
